week,date,home,score,away,xG,xG_1,venue,referee,home_goals,away_goals,season_start,result,day_Friday,day_Monday,day_Saturday,day_Sunday,day_Thursday,day_Tuesday,day_Wednesday,home_rolling_avg_goals,away_rolling_avg_goals,home_rolling_avg_xG,away_rolling_avg_xG
27,2023-04-02,Celta Vigo,2–2,Almería,2.0,1.0,Estadio de Balaídos,Alejandro Hernández,2.0,2.0,2022,Draw,False,False,False,True,False,False,False,2.0,1.0,1.6599999999999997,1.34
27,2023-04-02,Real Madrid,6–0,Valladolid,4.5,0.8,Estadio Santiago Bernabéu,Juan Pulido,6.0,0.0,2022,Home win,False,False,False,True,False,False,False,1.4,1.0,1.3199999999999998,0.8400000000000001
27,2023-04-03,Valencia,1–1,Rayo Vallecano,2.3,0.8,Estadio de Mestalla,Jorge Figueroa,1.0,1.0,2022,Draw,False,True,False,False,False,False,False,0.4,0.6,1.04,1.2
28,2023-04-07,Sevilla,2–2,Celta Vigo,0.4,0.6,Estadio Ramón Sánchez Pizjuán,Valentín Pizarro,2.0,2.0,2022,Draw,True,False,False,False,False,False,False,1.4,2.2,1.6600000000000001,1.7799999999999998
28,2023-04-08,Osasuna,2–1,Elche,1.2,0.7,Estadio El Sadar,Pablo González,2.0,1.0,2022,Home win,False,False,True,False,False,False,False,0.6,0.8,0.6799999999999999,0.96
28,2023-04-08,Espanyol,1–2,Athletic Club,0.9,2.3,RCDE Stadium,José Luis Munuera,1.0,2.0,2022,Away win,False,False,True,False,False,False,False,1.2,1.0,1.2,1.4600000000000004
28,2023-04-08,Real Sociedad,2–0,Getafe,2.1,0.3,Reale Arena,Mario Melero,2.0,0.0,2022,Home win,False,False,True,False,False,False,False,0.6,1.6,1.08,1.46
28,2023-04-08,Real Madrid,2–3,Villarreal,2.4,1.5,Estadio Santiago Bernabéu,Hsu Jason,2.0,3.0,2022,Away win,False,False,True,False,False,False,False,2.2,2.0,1.9600000000000002,1.9600000000000002
28,2023-04-09,Rayo Vallecano,1–2,Atlético Madrid,0.7,1.9,Estadio del Rayo Vallecano,Ricardo de Burgos,1.0,2.0,2022,Away win,False,False,False,True,False,False,False,0.6,2.4,1.1,1.78
28,2023-04-09,Almería,2–1,Valencia,0.9,1.3,Power Horse Stadium,José Sánchez,2.0,1.0,2022,Home win,False,False,False,True,False,False,False,1.0,0.6,1.1800000000000002,1.3
28,2023-04-09,Betis,0–2,Cádiz,1.2,2.9,Estadio Benito Villamarín,Guillermo Cuadra,0.0,2.0,2022,Away win,False,False,False,True,False,False,False,1.0,0.8,1.4,1.1199999999999999
28,2023-04-09,Valladolid,3–3,Mallorca,1.2,1.8,Estadio Municipal José Zorrilla,Alejandro Muñíz,3.0,3.0,2022,Draw,False,False,False,True,False,False,False,0.8,0.4,0.8,0.7399999999999999
28,2023-04-10,Barcelona,0–0,Girona,1.3,0.6,Camp Nou,Antonio Matéu,0.0,0.0,2022,Draw,False,True,False,False,False,False,False,1.6,1.8,1.48,1.1400000000000001
29,2023-04-14,Rayo Vallecano,2–1,Osasuna,0.9,0.6,Estadio del Rayo Vallecano,José Luis Munuera,2.0,1.0,2022,Home win,True,False,False,False,False,False,False,0.8,0.4,1.1199999999999999,0.7399999999999999
29,2023-04-15,Villarreal,1–2,Valladolid,2.0,2.2,Estadio de la Cerámica,Javier Villanueva,1.0,2.0,2022,Away win,False,False,True,False,False,False,False,2.2,1.4,1.9600000000000002,0.9400000000000001
29,2023-04-15,Athletic Club,2–0,Real Sociedad,0.8,1.4,San Mamés,César Soto,2.0,0.0,2022,Home win,False,False,True,False,False,False,False,1.0,1.0,1.6,1.36
29,2023-04-15,Betis,3–1,Espanyol,2.0,0.8,Estadio Benito Villamarín,Alejandro Hernández,3.0,1.0,2022,Home win,False,False,True,False,False,False,False,0.4,1.0,0.82,1.1
29,2023-04-15,Cádiz,0–2,Real Madrid,0.7,3.5,Estadio Nuevo Mirandilla,Jesús Gil,0.0,2.0,2022,Away win,False,False,True,False,False,False,False,1.0,2.4,1.5399999999999998,2.12
29,2023-04-16,Girona,2–0,Elche,1.3,0.7,Estadi Municipal de Montilivi,Jorge Figueroa,2.0,0.0,2022,Home win,False,False,False,True,False,False,False,1.2,0.6,1.0399999999999998,0.9
29,2023-04-16,Getafe,0–0,Barcelona,0.5,1.5,Coliseum Alfonso Pérez,Juan Pulido,0.0,0.0,2022,Draw,False,False,False,True,False,False,False,1.4,1.6,1.4,1.46
29,2023-04-16,Atlético Madrid,2–1,Almería,2.3,0.2,Estadio Cívitas Metropolitano,Isidro Díaz de Mera,2.0,1.0,2022,Home win,False,False,False,True,False,False,False,2.6,1.2,2.1,1.1600000000000001
29,2023-04-16,Valencia,0–2,Sevilla,0.4,0.4,Estadio de Mestalla,Carlos del Cerro,0.0,2.0,2022,Away win,False,False,False,True,False,False,False,0.6,1.4,1.46,1.4
29,2023-04-17,Celta Vigo,0–1,Mallorca,0.8,1.0,Estadio de Balaídos,Miguel Ángel Ortiz Arias,0.0,1.0,2022,Away win,False,True,False,False,False,False,False,2.0,0.8,1.5399999999999996,0.9599999999999997
30,2023-04-21,Espanyol,0–0,Cádiz,1.3,1.4,RCDE Stadium,Juan Martínez,0.0,0.0,2022,Draw,True,False,False,False,False,False,False,1.0,1.0,1.02,1.56
30,2023-04-22,Real Sociedad,2–1,Rayo Vallecano,0.6,0.5,Reale Arena,Alejandro Muñíz,2.0,1.0,2022,Home win,False,False,True,False,False,False,False,1.0,1.2,1.4,1.08
30,2023-04-22,Real Madrid,2–0,Celta Vigo,1.5,0.9,Estadio Santiago Bernabéu,Antonio Matéu,2.0,0.0,2022,Home win,False,False,True,False,False,False,False,2.8,2.0,2.52,1.4799999999999998
30,2023-04-22,Valladolid,1–0,Girona,1.1,1.0,Estadio Municipal José Zorrilla,Mario Melero,1.0,0.0,2022,Home win,False,False,True,False,False,False,False,1.4,1.2,1.1,1.14
30,2023-04-22,Osasuna,3–2,Betis,1.5,2.0,Estadio El Sadar,Hsu Jason,3.0,2.0,2022,Home win,False,False,True,False,False,False,False,0.6,1.0,0.7,1.1199999999999999
30,2023-04-22,Almería,1–2,Athletic Club,0.8,1.7,Power Horse Stadium,Valentín Pizarro,1.0,2.0,2022,Away win,False,False,True,False,False,False,False,1.4,1.4,1.1199999999999999,1.5000000000000002
30,2023-04-23,Elche,0–2,Valencia,0.6,1.0,Estadio Manuel Martínez Valero,Guillermo Cuadra,0.0,2.0,2022,Away win,False,False,False,True,False,False,False,0.4,0.6,0.86,1.34
30,2023-04-23,Barcelona,1–0,Atlético Madrid,1.8,1.3,Camp Nou,José Sánchez,1.0,0.0,2022,Home win,False,False,False,True,False,False,False,1.4,1.8,1.4,1.9200000000000004
30,2023-04-23,Mallorca,3–1,Getafe,1.5,0.1,Iberostar Estadi,Pablo González,3.0,1.0,2022,Home win,False,False,False,True,False,False,False,1.0,0.8,0.9799999999999998,1.2
30,2023-04-23,Sevilla,2–1,Villarreal,0.9,2.2,Estadio Ramón Sánchez Pizjuán,Ricardo de Burgos,2.0,1.0,2022,Home win,False,False,False,True,False,False,False,1.6,2.0,1.1800000000000002,1.9400000000000002
31,2023-04-25,Girona,4–2,Real Madrid,2.3,1.8,Estadi Municipal de Montilivi,Javier Villanueva,4.0,2.0,2022,Home win,False,False,False,False,False,True,False,1.2,2.6,1.2600000000000002,2.4799999999999995
31,2023-04-25,Cádiz,0–1,Osasuna,1.4,1.0,Estadio Nuevo Mirandilla,Carlos del Cerro,0.0,1.0,2022,Away win,False,False,False,False,False,True,False,0.6,1.2,1.5,0.9399999999999998
31,2023-04-25,Betis,0–0,Real Sociedad,1.0,0.9,Estadio Benito Villamarín,Juan Martínez,0.0,0.0,2022,Draw,False,False,False,False,False,True,False,1.2,1.2,1.3199999999999998,1.42
31,2023-04-26,Getafe,1–2,Almería,1.6,1.9,Coliseum Alfonso Pérez,Hsu Jason,1.0,2.0,2022,Away win,False,False,False,False,False,False,True,0.6,1.4,0.6799999999999999,1.06
31,2023-04-26,Atlético Madrid,3–1,Mallorca,2.7,0.9,Estadio Cívitas Metropolitano,Juan Pulido,3.0,1.0,2022,Home win,False,False,False,False,False,False,True,1.6,1.4,1.8,0.9999999999999998
31,2023-04-26,Rayo Vallecano,2–1,Barcelona,0.7,0.9,Estadio del Rayo Vallecano,Jesús Gil,2.0,1.0,2022,Home win,False,False,False,False,False,False,True,1.4,1.4,0.96,1.58
31,2023-04-26,Celta Vigo,1–0,Elche,1.3,1.1,Estadio de Balaídos,Isidro Díaz de Mera,1.0,0.0,2022,Home win,False,False,False,False,False,False,True,1.4,0.2,1.1799999999999997,0.58
31,2023-04-27,Valencia,2–1,Valladolid,0.9,0.9,Estadio de Mestalla,José Luis Munuera,2.0,1.0,2022,Home win,False,False,False,False,True,False,False,0.8,1.4,1.2,1.28
31,2023-04-27,Villarreal,4–2,Espanyol,3.7,0.9,Estadio de la Cerámica,César Soto,4.0,2.0,2022,Home win,False,False,False,False,True,False,False,2.0,0.8,2.0400000000000005,1.0400000000000003
31,2023-04-27,Athletic Club,0–1,Sevilla,0.3,1.0,San Mamés,Alejandro Hernández,0.0,1.0,2022,Away win,False,False,False,False,True,False,False,1.8,1.6,1.6600000000000001,0.76
32,2023-04-28,Osasuna,0–2,Real Sociedad,1.4,1.4,Estadio El Sadar,Valentín Pizarro,0.0,2.0,2022,Away win,True,False,False,False,False,False,False,1.4,0.8,0.9599999999999997,1.2
32,2023-04-29,Barcelona,4–0,Betis,3.0,0.2,Camp Nou,Carlos del Cerro,4.0,0.0,2022,Home win,False,False,True,False,False,False,False,1.2,1.0,1.44,1.36
32,2023-04-29,Elche,4–0,Rayo Vallecano,2.8,0.8,Estadio Manuel Martínez Valero,Mario Melero,4.0,0.0,2022,Home win,False,False,True,False,False,False,False,0.2,1.4,0.78,0.72
32,2023-04-29,Real Madrid,4–2,Almería,2.8,1.3,Estadio Santiago Bernabéu,Guillermo Cuadra,4.0,2.0,2022,Home win,False,False,True,False,False,False,False,2.8,1.6,2.7399999999999998,0.96
32,2023-04-30,Cádiz,2–1,Valencia,1.8,1.3,Estadio Nuevo Mirandilla,Ricardo de Burgos,2.0,1.0,2022,Home win,False,False,False,True,False,False,False,0.4,1.2,1.4999999999999998,1.1800000000000002
32,2023-04-30,Villarreal,3–1,Celta Vigo,2.4,0.9,Estadio de la Cerámica,Pablo González,3.0,1.0,2022,Home win,False,False,False,True,False,False,False,2.2,1.0,2.4200000000000004,1.1199999999999997
32,2023-04-30,Espanyol,1–0,Getafe,2.4,0.5,RCDE Stadium,José Sánchez,1.0,0.0,2022,Home win,False,False,False,True,False,False,False,1.0,0.4,0.9800000000000002,0.66
32,2023-04-30,Valladolid,2–5,Atlético Madrid,1.8,2.0,Estadio Municipal José Zorrilla,Antonio Matéu,2.0,5.0,2022,Away win,False,False,False,True,False,False,False,1.4,1.6,1.24,1.9600000000000002
32,2023-05-01,Mallorca,1–1,Athletic Club,0.9,1.7,Iberostar Estadi,Jorge Figueroa,1.0,1.0,2022,Draw,False,True,False,False,False,False,False,1.6,1.2,1.14,1.2000000000000002
32,2023-05-01,Sevilla,0–2,Girona,2.2,0.8,Estadio Ramón Sánchez Pizjuán,Alejandro Muñíz,0.0,2.0,2022,Away win,False,True,False,False,False,False,False,1.8,1.6,0.76,1.3599999999999999
33,2023-05-02,Barcelona,1–0,Osasuna,2.8,0.4,Camp Nou,Javier Villanueva,1.0,0.0,2022,Home win,False,False,False,False,False,True,False,1.2,1.4,1.7,1.14
33,2023-05-02,Almería,2–1,Elche,1.7,1.0,Power Horse Stadium,Alejandro Hernández,2.0,1.0,2022,Home win,False,False,False,False,False,True,False,1.6,1.0,1.02,1.1800000000000002
33,2023-05-02,Real Sociedad,2–0,Real Madrid,1.9,0.8,Reale Arena,Juan Pulido,2.0,0.0,2022,Home win,False,False,False,False,False,True,False,1.2,2.4,1.28,2.4
33,2023-05-03,Valencia,1–1,Villarreal,1.2,0.7,Estadio de Mestalla,Jesús Gil,1.0,1.0,2022,Draw,False,False,False,False,False,False,True,1.2,2.4,0.9800000000000001,2.3600000000000003
33,2023-05-03,Getafe,1–0,Celta Vigo,2.7,0.3,Coliseum Alfonso Pérez,Guillermo Cuadra,1.0,0.0,2022,Home win,False,False,False,False,False,False,True,0.4,0.8,0.6,0.8999999999999997
33,2023-05-03,Atlético Madrid,5–1,Cádiz,3.0,0.0,Estadio Cívitas Metropolitano,César Soto,5.0,1.0,2022,Home win,False,False,False,False,False,False,True,2.4,0.8,2.04,1.64
33,2023-05-04,Sevilla,3–2,Espanyol,2.6,1.0,Estadio Ramón Sánchez Pizjuán,Hsu Jason,3.0,2.0,2022,Home win,False,False,False,False,True,False,False,1.4,1.0,0.9800000000000001,1.2600000000000002
33,2023-05-04,Rayo Vallecano,2–1,Valladolid,1.4,0.6,Estadio del Rayo Vallecano,Isidro Díaz de Mera,2.0,1.0,2022,Home win,False,False,False,False,True,False,False,1.2,1.8,0.72,1.4400000000000002
33,2023-05-04,Girona,2–1,Mallorca,1.7,1.4,Estadi Municipal de Montilivi,Juan Martínez,2.0,1.0,2022,Home win,False,False,False,False,True,False,False,1.6,1.8,1.2,1.2199999999999998
33,2023-05-04,Athletic Club,0–1,Betis,1.6,1.2,San Mamés,Miguel Ángel Ortiz Arias,0.0,1.0,2022,Away win,False,False,False,False,True,False,False,1.4,1.0,1.36,1.2799999999999998
34,2023-05-12,Mallorca,1–0,Cádiz,1.2,0.7,Iberostar Estadi,José Sánchez,1.0,0.0,2022,Home win,True,False,False,False,False,False,False,1.4,0.6,1.14,1.0599999999999998
34,2023-05-13,Real Sociedad,2–2,Girona,2.7,1.2,Reale Arena,Jorge Figueroa,2.0,2.0,2022,Draw,False,False,True,False,False,False,False,1.2,2.0,1.24,1.42
34,2023-05-13,Osasuna,3–1,Almería,1.9,0.5,Estadio El Sadar,Antonio Matéu,3.0,1.0,2022,Home win,False,False,True,False,False,False,False,1.0,1.6,0.9799999999999999,1.18
34,2023-05-13,Villarreal,5–1,Athletic Club,3.2,3.1,Estadio de la Cerámica,Carlos del Cerro,5.0,1.0,2022,Home win,False,False,True,False,False,False,False,2.0,1.0,2.2,1.2200000000000002
34,2023-05-13,Real Madrid,1–0,Getafe,0.9,0.7,Estadio Santiago Bernabéu,Juan Martínez,1.0,0.0,2022,Home win,False,False,True,False,False,False,False,2.0,0.6,2.0799999999999996,1.08
34,2023-05-14,Celta Vigo,1–2,Valencia,0.7,1.2,Estadio de Balaídos,César Soto,1.0,2.0,2022,Away win,False,False,False,True,False,False,False,0.4,1.2,0.8399999999999996,0.9600000000000002
34,2023-05-14,Elche,1–0,Atlético Madrid,1.4,1.5,Estadio Manuel Martínez Valero,Alejandro Muñíz,1.0,0.0,2022,Home win,False,False,False,True,False,False,False,1.0,3.0,1.2399999999999998,2.2600000000000002
34,2023-05-14,Valladolid,0–3,Sevilla,2.0,2.5,Estadio Municipal José Zorrilla,Miguel Ángel Ortiz Arias,0.0,3.0,2022,Away win,False,False,False,True,False,False,False,1.4,1.6,1.32,1.42
34,2023-05-14,Espanyol,2–4,Barcelona,2.7,3.1,RCDE Stadium,Ricardo de Burgos,2.0,4.0,2022,Away win,False,False,False,True,False,False,False,1.2,1.4,1.28,2.0
34,2023-05-15,Betis,3–1,Rayo Vallecano,1.5,1.3,Estadio Benito Villamarín,Juan Pulido,3.0,1.0,2022,Home win,False,True,False,False,False,False,False,1.2,1.4,1.2799999999999998,0.86
35,2023-05-19,Cádiz,2–0,Valladolid,2.2,0.7,Estadio Nuevo Mirandilla,Juan Martínez,2.0,0.0,2022,Home win,True,False,False,False,False,False,False,0.6,1.0,1.06,1.28
35,2023-05-20,Girona,1–2,Villarreal,1.2,1.9,Estadi Municipal de Montilivi,Valentín Pizarro,1.0,2.0,2022,Away win,False,False,True,False,False,False,False,2.0,2.8,1.4,2.44
35,2023-05-20,Athletic Club,2–1,Celta Vigo,1.0,0.5,San Mamés,Mario Melero,2.0,1.0,2022,Home win,False,False,True,False,False,False,False,0.8,0.6,1.6800000000000002,0.8199999999999996
35,2023-05-20,Getafe,1–1,Elche,1.5,1.1,Coliseum Alfonso Pérez,Javier Villanueva,1.0,1.0,2022,Draw,False,False,True,False,False,False,False,0.6,1.2,1.12,1.38
35,2023-05-20,Almería,3–0,Mallorca,1.8,0.8,Power Horse Stadium,Carlos del Cerro,3.0,0.0,2022,Home win,False,False,True,False,False,False,False,1.6,1.4,1.24,1.1799999999999997
35,2023-05-20,Barcelona,1–2,Real Sociedad,1.5,2.0,Camp Nou,Hsu Jason,1.0,2.0,2022,Away win,False,False,True,False,False,False,False,2.2,1.6,2.32,1.5
35,2023-05-21,Sevilla,0–0,Betis,1.1,0.1,Estadio Ramón Sánchez Pizjuán,Jesús Gil,0.0,0.0,2022,Draw,False,False,False,True,False,False,False,1.8,1.2,1.8400000000000003,1.1800000000000002
35,2023-05-21,Valencia,1–0,Real Madrid,1.0,1.4,Estadio de Mestalla,Ricardo de Burgos,1.0,0.0,2022,Home win,False,False,False,True,False,False,False,1.6,1.8,1.1199999999999999,1.5599999999999998
35,2023-05-21,Atlético Madrid,3–0,Osasuna,1.9,0.8,Estadio Cívitas Metropolitano,Pablo González,3.0,0.0,2022,Home win,False,False,False,True,False,False,False,2.6,1.4,2.1,1.2399999999999998
35,2023-05-21,Rayo Vallecano,1–2,Espanyol,2.0,1.6,Estadio del Rayo Vallecano,Alejandro Hernández,1.0,2.0,2022,Away win,False,False,False,True,False,False,False,1.2,1.4,0.9400000000000001,1.6600000000000001
36,2023-05-23,Celta Vigo,1–1,Girona,1.2,1.2,Estadio de Balaídos,Antonio Matéu,1.0,1.0,2022,Draw,False,False,False,False,False,True,False,0.8,2.2,0.7399999999999995,1.44
36,2023-05-23,Real Sociedad,1–0,Almería,1.9,0.1,Reale Arena,Pablo González,1.0,0.0,2022,Home win,False,False,False,False,False,True,False,1.6,2.0,1.78,1.44
36,2023-05-23,Valladolid,3–1,Barcelona,2.3,1.7,Estadio Municipal José Zorrilla,César Soto,3.0,1.0,2022,Home win,False,False,False,False,False,True,False,0.8,2.2,1.2000000000000002,2.26
36,2023-05-24,Elche,1–1,Sevilla,1.5,0.7,Estadio Manuel Martínez Valero,Isidro Díaz de Mera,1.0,1.0,2022,Draw,False,False,False,False,False,False,True,1.4,1.4,1.48,1.8800000000000001
36,2023-05-24,Real Madrid,2–1,Rayo Vallecano,1.3,0.7,Estadio Santiago Bernabéu,Jesús Gil,2.0,1.0,2022,Home win,False,False,False,False,False,False,True,1.4,1.2,1.5399999999999998,1.24
36,2023-05-24,Villarreal,2–0,Cádiz,2.4,1.7,Estadio de la Cerámica,Juan Pulido,2.0,0.0,2022,Home win,False,False,False,False,False,False,True,3.0,1.0,2.38,1.22
36,2023-05-24,Espanyol,3–3,Atlético Madrid,3.0,2.3,RCDE Stadium,Mario Melero,3.0,3.0,2022,Draw,False,False,False,False,False,False,True,1.8,3.2,1.7200000000000002,2.22
36,2023-05-24,Betis,0–1,Getafe,1.2,0.5,Estadio Benito Villamarín,Ricardo de Burgos,0.0,1.0,2022,Away win,False,False,False,False,False,False,True,0.8,0.6,0.8,1.4000000000000001
36,2023-05-25,Mallorca,1–0,Valencia,0.5,1.9,Iberostar Estadi,Alejandro Hernández,1.0,0.0,2022,Home win,False,False,False,False,True,False,False,0.8,1.4,1.0399999999999998,1.1199999999999999
36,2023-05-25,Osasuna,2–0,Athletic Club,0.8,0.8,Estadio El Sadar,Alejandro Muñíz,2.0,0.0,2022,Home win,False,False,False,False,True,False,False,0.8,0.8,1.0999999999999999,1.5400000000000003
37,2023-05-27,Sevilla,1–2,Real Madrid,1.2,0.8,Estadio Ramón Sánchez Pizjuán,César Soto,1.0,2.0,2022,Away win,False,False,True,False,False,False,False,1.4,1.4,1.8199999999999998,1.44
37,2023-05-28,Getafe,2–1,Osasuna,2.5,0.5,Coliseum Alfonso Pérez,Antonio Matéu,2.0,1.0,2022,Home win,False,False,False,True,False,False,False,0.6,1.0,1.1800000000000002,1.0599999999999998
37,2023-05-28,Barcelona,3–0,Mallorca,3.6,0.1,Camp Nou,Jorge Figueroa,3.0,0.0,2022,Home win,False,False,False,True,False,False,False,2.2,0.8,2.4200000000000004,0.9599999999999997
37,2023-05-28,Cádiz,1–0,Celta Vigo,1.7,0.6,Estadio Nuevo Mirandilla,Ricardo de Burgos,1.0,0.0,2022,Home win,False,False,False,True,False,False,False,1.0,0.8,1.28,0.7199999999999995
37,2023-05-28,Atlético Madrid,2–1,Real Sociedad,0.7,1.2,Estadio Cívitas Metropolitano,Juan Pulido,2.0,1.0,2022,Home win,False,False,False,True,False,False,False,3.2,1.8,2.14,1.98
37,2023-05-28,Almería,0–0,Valladolid,1.7,0.5,Power Horse Stadium,Hsu Jason,0.0,0.0,2022,Draw,False,False,False,True,False,False,False,1.6,1.2,1.08,1.48
37,2023-05-28,Rayo Vallecano,2–1,Villarreal,1.4,0.4,Estadio del Rayo Vallecano,Javier Villanueva,2.0,1.0,2022,Home win,False,False,False,True,False,False,False,1.0,2.6,1.2399999999999998,2.12
37,2023-05-28,Girona,1–2,Betis,1.0,2.5,Estadi Municipal de Montilivi,Isidro Díaz de Mera,1.0,2.0,2022,Away win,False,False,False,True,False,False,False,1.6,0.8,1.2200000000000002,0.8400000000000001
37,2023-05-28,Athletic Club,0–1,Elche,2.4,0.9,San Mamés,Valentín Pizarro,0.0,1.0,2022,Away win,False,False,False,True,False,False,False,0.8,1.6,1.6400000000000001,1.56
37,2023-05-28,Valencia,2–2,Espanyol,2.6,1.2,Estadio de Mestalla,Jesús Gil,2.0,2.0,2022,Draw,False,False,False,True,False,False,False,1.0,2.0,1.3199999999999998,2.14
38,2023-06-04,Espanyol,3–3,Almería,0.6,1.8,RCDE Stadium,César Soto,3.0,3.0,2022,Draw,False,False,False,True,False,False,False,2.2,1.2,1.9,1.16
38,2023-06-04,Celta Vigo,2–1,Barcelona,0.7,1.2,Estadio de Balaídos,Juan Pulido,2.0,1.0,2022,Home win,False,False,False,True,False,False,False,0.6,2.0,0.6599999999999996,2.54
38,2023-06-04,Elche,1–1,Cádiz,1.6,2.5,Estadio Manuel Martínez Valero,Jesús Gil,1.0,1.0,2022,Draw,False,False,False,True,False,False,False,1.0,0.8,1.18,1.2599999999999998
38,2023-06-04,Betis,1–1,Valencia,0.6,1.2,Estadio Benito Villamarín,Hsu Jason,1.0,1.0,2022,Draw,False,False,False,True,False,False,False,1.2,1.2,1.3,1.5799999999999998
38,2023-06-04,Valladolid,0–0,Getafe,0.9,0.5,Estadio Municipal José Zorrilla,José Luis Munuera,0.0,0.0,2022,Draw,False,False,False,True,False,False,False,0.8,1.0,1.22,1.58
38,2023-06-04,Mallorca,3–0,Rayo Vallecano,2.2,1.1,Iberostar Estadi,Antonio Matéu,3.0,0.0,2022,Home win,False,False,False,True,False,False,False,0.6,1.4,0.7999999999999998,1.3599999999999999
38,2023-06-04,Osasuna,2–1,Girona,1.8,0.9,Estadio El Sadar,Miguel Ángel Ortiz Arias,2.0,1.0,2022,Home win,False,False,False,True,False,False,False,1.2,1.4,0.8799999999999999,1.26
38,2023-06-04,Real Madrid,1–1,Athletic Club,1.8,2.3,Estadio Santiago Bernabéu,Isidro Díaz de Mera,1.0,1.0,2022,Draw,False,False,False,True,False,False,False,1.0,0.6,1.0399999999999998,1.7800000000000005
38,2023-06-04,Real Sociedad,2–1,Sevilla,1.8,0.4,Reale Arena,Carlos del Cerro,2.0,1.0,2022,Home win,False,False,False,True,False,False,False,1.6,1.6,1.94,1.6199999999999999
38,2023-06-04,Villarreal,2–2,Atlético Madrid,1.6,1.8,Estadio de la Cerámica,Ricardo de Burgos,2.0,2.0,2022,Draw,False,False,False,True,False,False,False,2.2,2.6,1.7200000000000002,1.8800000000000001
1,2023-08-11,Almería,0–2,Rayo Vallecano,1.4,2.1,Power Horse Stadium,Javier Alberola,0.0,2.0,2023,Away win,True,False,False,False,False,False,False,1.4,1.0,1.1800000000000002,1.3
1,2023-08-11,Sevilla,1–2,Valencia,0.7,1.1,Estadio Ramón Sánchez Pizjuán,José Sánchez,1.0,2.0,2023,Away win,True,False,False,False,False,False,False,1.2,1.2,1.1800000000000002,1.5799999999999998
1,2023-08-12,Athletic Club,0–2,Real Madrid,0.4,0.9,San Mamés,Jesús Gil,0.0,2.0,2023,Away win,False,False,True,False,False,False,False,0.8,1.2,1.9200000000000004,1.2399999999999998
1,2023-08-12,Real Sociedad,1–1,Girona,1.0,0.8,Reale Arena,Francisco Hernández,1.0,1.0,2023,Draw,False,False,True,False,False,False,False,1.6,1.2,1.92,1.0999999999999999
1,2023-08-13,Celta Vigo,0–2,Osasuna,1.0,1.0,Estadio Abanca Balaídos,Pablo González,0.0,2.0,2023,Away win,False,False,False,True,False,False,False,1.0,1.6,0.7399999999999995,1.16
